qos_regime,load,metric,comparator,n_pairs,mean_improvement,improvement_sd,improvement_ci95,normality_test,normality_p,test,statistic,raw_p,holm_p,effect_name,effect_size,effect_ci95_low,effect_ci95_high
impaired,high,p95_latency_ms,DRL-OO,30,115.78267528862777,49.9854423215442,18.664850065909413,Jarque-Bera,0.4545807001742582,paired_t,12.687050484805686,2.3159252293680765e-13,5.789813073420191e-12,cohens_dz,2.316327912911643,1.9232186080845277,2.944209031379559
impaired,high,p95_latency_ms,DT-OPT,30,165.12539146358856,50.46171146374912,18.84269168773783,Jarque-Bera,0.632463668340539,paired_t,17.923074564454904,0.0,0.0,cohens_dz,3.272290746266344,2.654614504060028,4.398418675047024
impaired,high,p95_latency_ms,Fog-only,30,533.3332450475176,467.01948022424415,174.38774513929667,Jarque-Bera,0.016005284663445023,wilcoxon_signed_rank,0.0,1.7343976281836149e-06,2.7750362050937838e-05,rank_biserial,1.0,1.0,1.0
impaired,high,p95_latency_ms,SemiGreedy,30,-253.52681729363243,34.18729103321715,12.765730013748025,Jarque-Bera,0.032234953849675965,wilcoxon_signed_rank,0.0,1.7343976281836149e-06,2.7750362050937838e-05,rank_biserial,-1.0,-1.0,-1.0
impaired,high,dmr_pct,DRL-OO,30,0.5056935860962847,1.3854697428718101,0.5173423264959421,Jarque-Bera,0.6686320715380505,paired_t,1.9991759886180598,0.05503754814783357,0.3302252888870014,cohens_dz,0.36499792846293416,0.0399342445363975,0.7651217542584974
impaired,high,dmr_pct,DT-OPT,30,2.6809523824246786,1.4569140326984436,0.5440200329589845,Jarque-Bera,0.7563737822414525,paired_t,10.078961850147481,5.519606993686921e-11,1.1039213987373842e-09,cohens_dz,1.8401582538532595,1.462282398942832,2.520355034945721
impaired,high,dmr_pct,Fog-only,30,32.40439156820726,14.332837987109942,5.351963684296021,Jarque-Bera,0.5848597806900482,paired_t,12.383183456130121,4.205524817280093e-13,1.0093259561472223e-11,cohens_dz,2.2608496375490836,1.868957457968433,2.923299661436933
impaired,high,dmr_pct,SemiGreedy,30,-12.047832019957495,2.0035890353973334,0.7481516057980939,Jarque-Bera,0.9613829589664151,paired_t,-32.93524395363406,0.0,0.0,cohens_dz,-6.0131253501136674,-8.315821297012228,-4.938393592065476
impaired,high,throughput_tasks_s,DRL-OO,30,0.21555555555555544,0.14260843155633443,0.05325080402431971,Jarque-Bera,0.8114735855872053,paired_t,8.278938270679795,3.975890949803329e-09,6.759014614665659e-08,cohens_dz,1.5115204143480447,1.1184856184647092,2.125552428420006
impaired,high,throughput_tasks_s,DT-OPT,30,0.10703703703703701,0.13903772357421276,0.05191748124032343,Jarque-Bera,0.6251597810243502,paired_t,4.216596630511472,0.00022154046406885897,0.0024369451047574486,cohens_dz,0.7698416968104698,0.46738455894863135,1.1927242345283788
impaired,high,throughput_tasks_s,Fog-only,30,-0.6296296296296294,0.23345797315704298,0.08717454249252898,Jarque-Bera,0.35978055173248413,paired_t,-14.771924315036712,4.884981308350689e-15,1.318944953254686e-13,cohens_dz,-2.6969720550348857,-3.3916867704812277,-2.3419922085624347
impaired,high,throughput_tasks_s,SemiGreedy,30,-0.732962962962963,0.28846835488411443,0.10771573367373992,Jarque-Bera,0.3822681226340829,paired_t,-13.91696322433412,2.2870594307278225e-14,5.946354519892338e-13,cohens_dz,-2.540878229979209,-3.1797352923232474,-2.152797174427945
impaired,high,energy_j,DRL-OO,30,30.526082217621862,10.048348204832617,3.752110693485143,Jarque-Bera,0.234854819462064,paired_t,16.639375429692652,2.220446049250313e-16,6.217248937900877e-15,cohens_dz,3.037920421879961,2.469406300964965,4.366468652449606
impaired,high,energy_j,DT-OPT,30,-13.951149522105618,7.204245574465909,2.6901065038178413,Jarque-Bera,0.09812202554330113,paired_t,-10.606744616629983,1.705768859494583e-11,3.7526914908880826e-10,cohens_dz,-1.9365177627415755,-3.0853728378715513,-1.296116589130125
impaired,high,energy_j,Fog-only,30,-117.13371226812838,28.942159131744848,10.807167761019828,Jarque-Bera,0.5743766914608678,paired_t,-22.167239203382017,0.0,0.0,cohens_dz,-4.047165649768393,-5.223726190894192,-3.4692685279806095
impaired,high,energy_j,SemiGreedy,30,112.31788495929533,11.656517386142715,4.352610264073758,Jarque-Bera,0.515564042733195,paired_t,52.77651734694807,0.0,0.0,cohens_dz,9.63562968582872,8.046264581199539,12.768242036263135
impaired,high,run_cost_index,DRL-OO,30,-0.04761513380233515,0.004232116188305703,0.001580296391259256,Jarque-Bera,0.5257832541632428,paired_t,-61.62374023244051,0.0,0.0,cohens_dz,-11.250904201048773,-15.051138756474526,-9.395787402445306
impaired,high,run_cost_index,DT-OPT,30,-0.04665754063774519,0.004243754599990307,0.0015846422407508158,Jarque-Bera,0.9851969604877543,paired_t,-60.21881539772679,0.0,0.0,cohens_dz,-10.994401193191464,-15.12371517869365,-8.85483206186791
impaired,high,run_cost_index,Fog-only,30,-0.04846667987578339,0.006858452167932158,0.0025609852679745262,Jarque-Bera,0.518218254795982,paired_t,-38.70595464596209,0.0,0.0,cohens_dz,-7.066708156455107,-9.74708901098098,-5.669305182283069
impaired,high,run_cost_index,SemiGreedy,30,-0.08458555100168848,0.007193280477887416,0.002686012074038082,Jarque-Bera,0.38707925783030783,paired_t,-64.40651725599737,0.0,0.0,cohens_dz,-11.758967450485164,-14.671403824580306,-10.141695157431654
impaired,high,fairness,DRL-OO,30,0.15131616590727923,0.03253272818964038,0.012147906784309985,Jarque-Bera,0.08959439062755062,paired_t,25.475661585923458,0.0,0.0,cohens_dz,4.65119817265937,3.7583511609021114,7.065470341626042
impaired,high,fairness,DT-OPT,30,0.05088483649042875,0.02695310827439709,0.010064444794059843,Jarque-Bera,0.9245366364295996,paired_t,10.340467042624708,3.071143339639093e-11,6.449401013242095e-10,cohens_dz,1.8879023514614288,1.4133405264678607,2.7680964100941288
impaired,high,fairness,Fog-only,30,-0.05706764477325824,0.04773361867929278,0.017824006238078016,Jarque-Bera,5.639218317687377e-11,wilcoxon_signed_rank,0.0,1.7343976281836149e-06,2.7750362050937838e-05,rank_biserial,-1.0,-1.0,-1.0
impaired,high,fairness,SemiGreedy,30,0.18267856212879813,0.03794924927105629,0.014170466737128313,Jarque-Bera,0.033071736434723754,wilcoxon_signed_rank,0.0,1.7343976281836149e-06,2.7750362050937838e-05,rank_biserial,1.0,1.0,1.0
impaired,high,network_failure_rate_pct,DRL-OO,30,-0.006212180482550233,0.018959054233313778,0.007079419291318873,Jarque-Bera,1.3568060185059412e-15,wilcoxon_signed_rank,0.0,0.10880943004054577,0.4352377201621831,rank_biserial,-1.0,-1.0,0.0
impaired,high,network_failure_rate_pct,DT-OPT,30,0.00205505475460535,0.02539698710796911,0.009483380249928607,Jarque-Bera,0.003550841625069852,wilcoxon_signed_rank,6.0,0.6858304344516057,1.0,rank_biserial,0.2,-1.0,1.0
impaired,high,network_failure_rate_pct,Fog-only,30,0.0018962639036121185,0.037947814093020456,0.014169930833440906,Jarque-Bera,0.9539064700599769,paired_t,0.27369864109832576,0.7862562119842109,1.0,cohens_dz,0.04997030656268785,-0.3039675722866722,0.4505362557668584
impaired,high,network_failure_rate_pct,SemiGreedy,30,-0.006264296388324675,0.019116279492356475,0.007138128102330851,Jarque-Bera,1.4409284011859317e-15,wilcoxon_signed_rank,0.0,0.10880943004054577,0.4352377201621831,rank_biserial,-1.0,-1.0,0.0
impaired,high,retransmission_overhead_pct,DRL-OO,30,0.1621266521294999,0.3450297449594858,0.12883608024354917,Jarque-Bera,0.6368274009184011,paired_t,2.5737034514095947,0.015438289532922367,0.10806802673045657,cohens_dz,0.4698918122219787,0.152974167980901,0.8987710671697765
impaired,high,retransmission_overhead_pct,DT-OPT,30,0.18022159467597956,0.25181080943557727,0.09402759653213248,Jarque-Bera,0.5509779152203527,paired_t,3.920063359267389,0.000496833632075866,0.003974669056606928,cohens_dz,0.7157023762400757,0.3522795285677693,1.1307585818743173
impaired,high,retransmission_overhead_pct,Fog-only,30,1.2309841322660182,0.7195880521890573,0.26869829453404004,Jarque-Bera,0.8601042696694285,paired_t,9.36977448585929,2.8294566689623935e-10,5.093022004132308e-09,cohens_dz,1.7106789482138343,1.2572732638137978,2.6093415118465466
impaired,high,retransmission_overhead_pct,SemiGreedy,30,-0.1821470384631104,0.2695570167725081,0.10065413185518977,Jarque-Bera,1.4834603770467908e-10,wilcoxon_signed_rank,55.0,0.00026134309226666375,0.0024369451047574486,rank_biserial,-0.7634408602150538,-0.978494623655914,-0.4881720430107527
impaired,high,sla_success_pct,DRL-OO,30,0.5056935860962848,1.3854697428718095,0.5173423264959419,Jarque-Bera,0.6686320715380496,paired_t,1.9991759886180607,0.05503754814783357,0.3302252888870014,cohens_dz,0.3649979284629344,0.01669417510375717,0.7515111633650259
impaired,high,sla_success_pct,DT-OPT,30,2.6809523824246786,1.4569140326984436,0.5440200329589845,Jarque-Bera,0.7563737822414514,paired_t,10.078961850147481,5.519606993686921e-11,1.1039213987373842e-09,cohens_dz,1.84015825385326,1.4916666981574302,2.549496249060577
impaired,high,sla_success_pct,Fog-only,30,32.40439156820726,14.33283798710994,5.35196368429602,Jarque-Bera,0.5848597806900487,paired_t,12.383183456130123,4.205524817280093e-13,1.0093259561472223e-11,cohens_dz,2.260849637549084,1.8724138561713972,2.9903530389306936
impaired,high,sla_success_pct,SemiGreedy,30,-12.047832019957495,2.003589035397331,0.7481516057980931,Jarque-Bera,0.9613829589664158,paired_t,-32.935243953634085,0.0,0.0,cohens_dz,-6.013125350113673,-8.381255684048632,-4.881973826522441
