seed,load,algorithm,fog_node_id,completed_tasks
1003,high,Fog-only,fog-3,194
1003,high,Fog-only,fog-4,169
1003,high,Fog-only,fog-5,198
1003,high,Fog-only,fog-6,189
1003,high,Fog-only,fog-7,170
1003,high,Fog-only,fog-8,228
1004,high,DT-KF-CostAware,fog-1,115
1004,high,DT-KF-CostAware,fog-2,123
1004,high,DT-KF-CostAware,fog-3,208
1004,high,DT-KF-CostAware,fog-4,189
1004,high,DT-KF-CostAware,fog-5,165
1004,high,DT-KF-CostAware,fog-6,85
1004,high,DT-KF-CostAware,fog-7,194
1004,high,DT-KF-CostAware,fog-8,171
1004,high,DT-OPT,fog-1,118
1004,high,DT-OPT,fog-2,132
1004,high,DT-OPT,fog-3,229
1004,high,DT-OPT,fog-4,209
1004,high,DT-OPT,fog-5,179
1004,high,DT-OPT,fog-6,86
1004,high,DT-OPT,fog-7,207
1004,high,DT-OPT,fog-8,176
1004,high,SemiGreedy,fog-1,35
1004,high,SemiGreedy,fog-2,79
1004,high,SemiGreedy,fog-3,274
1004,high,SemiGreedy,fog-4,135
1004,high,SemiGreedy,fog-5,68
1004,high,SemiGreedy,fog-6,20
1004,high,SemiGreedy,fog-7,273
1004,high,SemiGreedy,fog-8,185
1004,high,Fog-only,fog-1,204
1004,high,Fog-only,fog-2,198
1004,high,Fog-only,fog-3,181
1004,high,Fog-only,fog-4,220
1004,high,Fog-only,fog-5,221
1004,high,Fog-only,fog-6,186
1004,high,Fog-only,fog-7,176
1004,high,Fog-only,fog-8,210
1005,high,DT-KF-CostAware,fog-1,224
1005,high,DT-KF-CostAware,fog-2,90
1005,high,DT-KF-CostAware,fog-3,210
1005,high,DT-KF-CostAware,fog-4,48
1005,high,DT-KF-CostAware,fog-5,246
1005,high,DT-KF-CostAware,fog-6,246
1005,high,DT-KF-CostAware,fog-7,218
1005,high,DT-KF-CostAware,fog-8,158
1005,high,DT-OPT,fog-1,207
1005,high,DT-OPT,fog-2,102
1005,high,DT-OPT,fog-3,217
1005,high,DT-OPT,fog-4,56
1005,high,DT-OPT,fog-5,252
1005,high,DT-OPT,fog-6,252
1005,high,DT-OPT,fog-7,227
1005,high,DT-OPT,fog-8,163
1005,high,SemiGreedy,fog-1,236
1005,high,SemiGreedy,fog-2,18
1005,high,SemiGreedy,fog-3,97
1005,high,SemiGreedy,fog-4,7
1005,high,SemiGreedy,fog-5,266
1005,high,SemiGreedy,fog-6,291
1005,high,SemiGreedy,fog-7,148
1005,high,SemiGreedy,fog-8,46
1005,high,Fog-only,fog-1,224
1005,high,Fog-only,fog-2,144
1005,high,Fog-only,fog-3,219
1005,high,Fog-only,fog-4,108
1005,high,Fog-only,fog-5,234
1005,high,Fog-only,fog-6,226
1005,high,Fog-only,fog-7,223
1005,high,Fog-only,fog-8,179
1006,high,DT-KF-CostAware,fog-1,99
1006,high,DT-KF-CostAware,fog-2,64
1006,high,DT-KF-CostAware,fog-3,79
1006,high,DT-KF-CostAware,fog-4,187
1006,high,DT-KF-CostAware,fog-5,188
1006,high,DT-KF-CostAware,fog-6,164
1006,high,DT-KF-CostAware,fog-7,167
1006,high,DT-KF-CostAware,fog-8,158
1006,high,DT-OPT,fog-1,103
1006,high,DT-OPT,fog-2,67
1006,high,DT-OPT,fog-3,86
1006,high,DT-OPT,fog-4,201
1006,high,DT-OPT,fog-5,201
1006,high,DT-OPT,fog-6,175
1006,high,DT-OPT,fog-7,170
1006,high,DT-OPT,fog-8,162
1006,high,SemiGreedy,fog-1,32
1006,high,SemiGreedy,fog-2,28
1006,high,SemiGreedy,fog-3,67
1006,high,SemiGreedy,fog-4,301
1006,high,SemiGreedy,fog-5,113
1006,high,SemiGreedy,fog-6,247
1006,high,SemiGreedy,fog-7,198
1006,high,SemiGreedy,fog-8,151
1006,high,Fog-only,fog-1,190
1006,high,Fog-only,fog-2,177
1006,high,Fog-only,fog-3,210
1006,high,Fog-only,fog-4,163
1006,high,Fog-only,fog-5,229
1006,high,Fog-only,fog-6,202
1006,high,Fog-only,fog-7,213
1006,high,Fog-only,fog-8,223
1007,high,DT-KF-CostAware,fog-1,219
1007,high,DT-KF-CostAware,fog-2,185
1007,high,DT-KF-CostAware,fog-3,201
1007,high,DT-KF-CostAware,fog-4,104
1007,high,DT-KF-CostAware,fog-5,183
1007,high,DT-KF-CostAware,fog-6,195
1007,high,DT-KF-CostAware,fog-7,196
1007,high,DT-KF-CostAware,fog-8,166
1007,high,DT-OPT,fog-1,218
1007,high,DT-OPT,fog-2,185
1007,high,DT-OPT,fog-3,202
1007,high,DT-OPT,fog-4,114
1007,high,DT-OPT,fog-5,182
1007,high,DT-OPT,fog-6,199
1007,high,DT-OPT,fog-7,212
1007,high,DT-OPT,fog-8,167
1007,high,SemiGreedy,fog-1,281
1007,high,SemiGreedy,fog-2,241
1007,high,SemiGreedy,fog-3,105
1007,high,SemiGreedy,fog-4,23
1007,high,SemiGreedy,fog-5,70
1007,high,SemiGreedy,fog-6,204
1007,high,SemiGreedy,fog-7,163
1007,high,SemiGreedy,fog-8,50
1007,high,Fog-only,fog-1,200
1007,high,Fog-only,fog-2,208
1007,high,Fog-only,fog-3,222
1007,high,Fog-only,fog-4,177
1007,high,Fog-only,fog-5,204
1007,high,Fog-only,fog-6,218
1007,high,Fog-only,fog-7,209
1007,high,Fog-only,fog-8,195
1008,high,DT-KF-CostAware,fog-1,207
1008,high,DT-KF-CostAware,fog-2,247
1008,high,DT-KF-CostAware,fog-3,230
1008,high,DT-KF-CostAware,fog-4,191
1008,high,DT-KF-CostAware,fog-5,215
1008,high,DT-KF-CostAware,fog-6,160
1008,high,DT-KF-CostAware,fog-7,84
1008,high,DT-KF-CostAware,fog-8,209
1008,high,DT-OPT,fog-1,207
1008,high,DT-OPT,fog-2,257
1008,high,DT-OPT,fog-3,231
1008,high,DT-OPT,fog-4,191
1008,high,DT-OPT,fog-5,220
1008,high,DT-OPT,fog-6,141
1008,high,DT-OPT,fog-7,83
1008,high,DT-OPT,fog-8,216
1008,high,SemiGreedy,fog-1,149
1008,high,SemiGreedy,fog-2,312
1008,high,SemiGreedy,fog-3,289
1008,high,SemiGreedy,fog-4,35
1008,high,SemiGreedy,fog-5,96
1008,high,SemiGreedy,fog-6,80
1008,high,SemiGreedy,fog-7,13
1008,high,SemiGreedy,fog-8,221
1008,high,Fog-only,fog-1,246
1008,high,Fog-only,fog-2,205
1008,high,Fog-only,fog-3,194
1008,high,Fog-only,fog-4,202
1008,high,Fog-only,fog-5,228
1008,high,Fog-only,fog-6,214
1008,high,Fog-only,fog-7,152
1008,high,Fog-only,fog-8,217
1009,high,DT-KF-CostAware,fog-1,203
1009,high,DT-KF-CostAware,fog-2,208
1009,high,DT-KF-CostAware,fog-3,240
1009,high,DT-KF-CostAware,fog-4,122
1009,high,DT-KF-CostAware,fog-5,243
1009,high,DT-KF-CostAware,fog-6,133
1009,high,DT-KF-CostAware,fog-7,129
1009,high,DT-KF-CostAware,fog-8,200
1009,high,DT-OPT,fog-1,215
1009,high,DT-OPT,fog-2,213
1009,high,DT-OPT,fog-3,225
1009,high,DT-OPT,fog-4,127
1009,high,DT-OPT,fog-5,232
1009,high,DT-OPT,fog-6,141
1009,high,DT-OPT,fog-7,123
1009,high,DT-OPT,fog-8,204
1009,high,SemiGreedy,fog-1,196
1009,high,SemiGreedy,fog-2,51
1009,high,SemiGreedy,fog-3,258
1009,high,SemiGreedy,fog-4,88
1009,high,SemiGreedy,fog-5,298
1009,high,SemiGreedy,fog-6,15
1009,high,SemiGreedy,fog-7,49
1009,high,SemiGreedy,fog-8,144
1009,high,Fog-only,fog-1,210
1009,high,Fog-only,fog-2,201
1009,high,Fog-only,fog-3,202
1009,high,Fog-only,fog-4,218
1009,high,Fog-only,fog-5,194
1009,high,Fog-only,fog-6,163
1009,high,Fog-only,fog-7,192
1009,high,Fog-only,fog-8,218
1010,high,DT-KF-CostAware,fog-1,69
1010,high,DT-KF-CostAware,fog-2,211
1010,high,DT-KF-CostAware,fog-3,182
1010,high,DT-KF-CostAware,fog-4,156
1010,high,DT-KF-CostAware,fog-5,213
1010,high,DT-KF-CostAware,fog-6,232
1010,high,DT-KF-CostAware,fog-7,130
1010,high,DT-KF-CostAware,fog-8,193
1010,high,DT-OPT,fog-1,76
1010,high,DT-OPT,fog-2,209
1010,high,DT-OPT,fog-3,202
1010,high,DT-OPT,fog-4,158
1010,high,DT-OPT,fog-5,207
1010,high,DT-OPT,fog-6,247
1010,high,DT-OPT,fog-7,139
1010,high,DT-OPT,fog-8,205
1010,high,SemiGreedy,fog-1,6
1010,high,SemiGreedy,fog-2,186
1010,high,SemiGreedy,fog-3,106
1010,high,SemiGreedy,fog-4,27
1010,high,SemiGreedy,fog-5,267
1010,high,SemiGreedy,fog-6,328
1010,high,SemiGreedy,fog-7,75
1010,high,SemiGreedy,fog-8,97
1010,high,Fog-only,fog-1,125
1010,high,Fog-only,fog-2,219
1010,high,Fog-only,fog-3,214
1010,high,Fog-only,fog-4,191
1010,high,Fog-only,fog-5,205
1010,high,Fog-only,fog-6,199
1010,high,Fog-only,fog-7,205
1010,high,Fog-only,fog-8,211
1011,high,DT-KF-CostAware,fog-1,123
1011,high,DT-KF-CostAware,fog-2,238
1011,high,DT-KF-CostAware,fog-3,223
1011,high,DT-KF-CostAware,fog-4,230
1011,high,DT-KF-CostAware,fog-5,181
1011,high,DT-KF-CostAware,fog-6,201
1011,high,DT-KF-CostAware,fog-7,210
1011,high,DT-KF-CostAware,fog-8,83
1011,high,DT-OPT,fog-1,125
1011,high,DT-OPT,fog-2,234
1011,high,DT-OPT,fog-3,206
1011,high,DT-OPT,fog-4,219
1011,high,DT-OPT,fog-5,190
1011,high,DT-OPT,fog-6,198
1011,high,DT-OPT,fog-7,237
1011,high,DT-OPT,fog-8,93
1011,high,SemiGreedy,fog-1,24
1011,high,SemiGreedy,fog-2,316
1011,high,SemiGreedy,fog-3,160
1011,high,SemiGreedy,fog-4,232
1011,high,SemiGreedy,fog-5,57
1011,high,SemiGreedy,fog-6,101
1011,high,SemiGreedy,fog-7,272
1011,high,SemiGreedy,fog-8,7
1011,high,Fog-only,fog-1,173
1011,high,Fog-only,fog-2,194
1011,high,Fog-only,fog-3,239
1011,high,Fog-only,fog-4,211
1011,high,Fog-only,fog-5,205
1011,high,Fog-only,fog-6,223
1011,high,Fog-only,fog-7,213
1011,high,Fog-only,fog-8,150
1012,high,DT-KF-CostAware,fog-1,120
1012,high,DT-KF-CostAware,fog-2,190
1012,high,DT-KF-CostAware,fog-3,234
1012,high,DT-KF-CostAware,fog-4,69
1012,high,DT-KF-CostAware,fog-5,212
1012,high,DT-KF-CostAware,fog-6,146
1012,high,DT-KF-CostAware,fog-7,226
1012,high,DT-KF-CostAware,fog-8,212
1012,high,DT-OPT,fog-1,124
1012,high,DT-OPT,fog-2,193
1012,high,DT-OPT,fog-3,229
1012,high,DT-OPT,fog-4,73
1012,high,DT-OPT,fog-5,221
1012,high,DT-OPT,fog-6,161
1012,high,DT-OPT,fog-7,236
1012,high,DT-OPT,fog-8,208
1012,high,SemiGreedy,fog-1,94
1012,high,SemiGreedy,fog-2,50
1012,high,SemiGreedy,fog-3,272
1012,high,SemiGreedy,fog-4,22
1012,high,SemiGreedy,fog-5,268
1012,high,SemiGreedy,fog-6,22
1012,high,SemiGreedy,fog-7,178
1012,high,SemiGreedy,fog-8,255
1012,high,Fog-only,fog-1,213
1012,high,Fog-only,fog-2,200
1012,high,Fog-only,fog-3,223
1012,high,Fog-only,fog-4,168
1012,high,Fog-only,fog-5,221
1012,high,Fog-only,fog-6,162
1012,high,Fog-only,fog-7,231
1012,high,Fog-only,fog-8,200
1013,high,DT-KF-CostAware,fog-1,205
1013,high,DT-KF-CostAware,fog-2,200
1013,high,DT-KF-CostAware,fog-3,179
1013,high,DT-KF-CostAware,fog-4,96
1013,high,DT-KF-CostAware,fog-5,162
1013,high,DT-KF-CostAware,fog-6,230
1013,high,DT-KF-CostAware,fog-7,109
1013,high,DT-KF-CostAware,fog-8,169
1013,high,DT-OPT,fog-1,203
1013,high,DT-OPT,fog-2,216
1013,high,DT-OPT,fog-3,184
1013,high,DT-OPT,fog-4,106
1013,high,DT-OPT,fog-5,170
1013,high,DT-OPT,fog-6,237
1013,high,DT-OPT,fog-7,120
1013,high,DT-OPT,fog-8,172
1013,high,SemiGreedy,fog-1,216
1013,high,SemiGreedy,fog-2,147
1013,high,SemiGreedy,fog-3,268
1013,high,SemiGreedy,fog-4,8
1013,high,SemiGreedy,fog-5,102
1013,high,SemiGreedy,fog-6,281
1013,high,SemiGreedy,fog-7,21
1013,high,SemiGreedy,fog-8,63
1013,high,Fog-only,fog-1,194
1013,high,Fog-only,fog-2,224
1013,high,Fog-only,fog-3,188
1013,high,Fog-only,fog-4,175
1013,high,Fog-only,fog-5,225
1013,high,Fog-only,fog-6,194
1013,high,Fog-only,fog-7,188
1013,high,Fog-only,fog-8,211
1014,high,DT-KF-CostAware,fog-1,156
1014,high,DT-KF-CostAware,fog-2,239
1014,high,DT-KF-CostAware,fog-3,129
1014,high,DT-KF-CostAware,fog-4,214
1014,high,DT-KF-CostAware,fog-5,227
1014,high,DT-KF-CostAware,fog-6,82
1014,high,DT-KF-CostAware,fog-7,159
1014,high,DT-KF-CostAware,fog-8,238
1014,high,DT-OPT,fog-1,166
1014,high,DT-OPT,fog-2,242
1014,high,DT-OPT,fog-3,132
1014,high,DT-OPT,fog-4,209
1014,high,DT-OPT,fog-5,220
1014,high,DT-OPT,fog-6,88
1014,high,DT-OPT,fog-7,165
1014,high,DT-OPT,fog-8,245
1014,high,SemiGreedy,fog-1,11
1014,high,SemiGreedy,fog-2,263
1014,high,SemiGreedy,fog-3,42
1014,high,SemiGreedy,fog-4,304
1014,high,SemiGreedy,fog-5,167
1014,high,SemiGreedy,fog-6,23
1014,high,SemiGreedy,fog-7,87
1014,high,SemiGreedy,fog-8,262
1014,high,Fog-only,fog-1,158
1014,high,Fog-only,fog-2,215
1014,high,Fog-only,fog-3,199
1014,high,Fog-only,fog-4,209
1014,high,Fog-only,fog-5,229
1014,high,Fog-only,fog-6,178
1014,high,Fog-only,fog-7,217
1014,high,Fog-only,fog-8,238
1015,high,DT-KF-CostAware,fog-1,232
1015,high,DT-KF-CostAware,fog-2,138
1015,high,DT-KF-CostAware,fog-3,117
1015,high,DT-KF-CostAware,fog-4,224
1015,high,DT-KF-CostAware,fog-5,233
1015,high,DT-KF-CostAware,fog-6,195
1015,high,DT-KF-CostAware,fog-7,248
1015,high,DT-KF-CostAware,fog-8,42
1015,high,DT-OPT,fog-1,223
1015,high,DT-OPT,fog-2,144
1015,high,DT-OPT,fog-3,126
1015,high,DT-OPT,fog-4,219
1015,high,DT-OPT,fog-5,234
1015,high,DT-OPT,fog-6,199
1015,high,DT-OPT,fog-7,244
1015,high,DT-OPT,fog-8,52
1015,high,SemiGreedy,fog-1,171
1015,high,SemiGreedy,fog-2,22
1015,high,SemiGreedy,fog-3,52
1015,high,SemiGreedy,fog-4,214
1015,high,SemiGreedy,fog-5,268
1015,high,SemiGreedy,fog-6,112
1015,high,SemiGreedy,fog-7,322
1015,high,SemiGreedy,fog-8,14
1015,high,Fog-only,fog-1,223
1015,high,Fog-only,fog-2,198
1015,high,Fog-only,fog-3,224
1015,high,Fog-only,fog-4,215
1015,high,Fog-only,fog-5,190
1015,high,Fog-only,fog-6,244
1015,high,Fog-only,fog-7,175
1015,high,Fog-only,fog-8,187
1016,high,DT-KF-CostAware,fog-1,120
1016,high,DT-KF-CostAware,fog-2,168
1016,high,DT-KF-CostAware,fog-3,175
1016,high,DT-KF-CostAware,fog-4,144
1016,high,DT-KF-CostAware,fog-5,158
1016,high,DT-KF-CostAware,fog-6,137
1016,high,DT-KF-CostAware,fog-7,193
1016,high,DT-KF-CostAware,fog-8,77
1016,high,DT-OPT,fog-1,120
1016,high,DT-OPT,fog-2,186
1016,high,DT-OPT,fog-3,173
1016,high,DT-OPT,fog-4,164
1016,high,DT-OPT,fog-5,176
1016,high,DT-OPT,fog-6,142
1016,high,DT-OPT,fog-7,209
1016,high,DT-OPT,fog-8,96
1016,high,SemiGreedy,fog-1,153
1016,high,SemiGreedy,fog-2,288
1016,high,SemiGreedy,fog-3,219
1016,high,SemiGreedy,fog-4,47
1016,high,SemiGreedy,fog-5,99
1016,high,SemiGreedy,fog-6,61
1016,high,SemiGreedy,fog-7,276
1016,high,SemiGreedy,fog-8,16
1016,high,Fog-only,fog-1,232
1016,high,Fog-only,fog-2,208
1016,high,Fog-only,fog-3,225
1016,high,Fog-only,fog-4,203
1016,high,Fog-only,fog-5,225
1016,high,Fog-only,fog-6,208
1016,high,Fog-only,fog-7,173
1016,high,Fog-only,fog-8,170
1017,high,DT-KF-CostAware,fog-1,170
1017,high,DT-KF-CostAware,fog-2,164
1017,high,DT-KF-CostAware,fog-3,207
1017,high,DT-KF-CostAware,fog-4,222
1017,high,DT-KF-CostAware,fog-5,157
1017,high,DT-KF-CostAware,fog-6,211
1017,high,DT-KF-CostAware,fog-7,175
1017,high,DT-KF-CostAware,fog-8,230
1017,high,DT-OPT,fog-1,184
1017,high,DT-OPT,fog-2,148
1017,high,DT-OPT,fog-3,219
1017,high,DT-OPT,fog-4,222
1017,high,DT-OPT,fog-5,165
1017,high,DT-OPT,fog-6,216
1017,high,DT-OPT,fog-7,169
1017,high,DT-OPT,fog-8,224
1017,high,SemiGreedy,fog-1,25
1017,high,SemiGreedy,fog-2,50
1017,high,SemiGreedy,fog-3,287
1017,high,SemiGreedy,fog-4,190
1017,high,SemiGreedy,fog-5,88
1017,high,SemiGreedy,fog-6,258
1017,high,SemiGreedy,fog-7,161
1017,high,SemiGreedy,fog-8,165
1017,high,Fog-only,fog-1,172
1017,high,Fog-only,fog-2,196
1017,high,Fog-only,fog-3,194
1017,high,Fog-only,fog-4,206
1017,high,Fog-only,fog-5,210
1017,high,Fog-only,fog-6,194
1017,high,Fog-only,fog-7,230
1017,high,Fog-only,fog-8,233
1018,high,DT-KF-CostAware,fog-1,229
1018,high,DT-KF-CostAware,fog-2,205
1018,high,DT-KF-CostAware,fog-3,152
1018,high,DT-KF-CostAware,fog-4,184
1018,high,DT-KF-CostAware,fog-5,244
1018,high,DT-KF-CostAware,fog-6,177
1018,high,DT-KF-CostAware,fog-7,126
1018,high,DT-KF-CostAware,fog-8,181
1018,high,DT-OPT,fog-1,235
1018,high,DT-OPT,fog-2,225
1018,high,DT-OPT,fog-3,146
1018,high,DT-OPT,fog-4,191
1018,high,DT-OPT,fog-5,243
1018,high,DT-OPT,fog-6,192
1018,high,DT-OPT,fog-7,121
1018,high,DT-OPT,fog-8,197
1018,high,SemiGreedy,fog-1,171
1018,high,SemiGreedy,fog-2,305
1018,high,SemiGreedy,fog-3,31
1018,high,SemiGreedy,fog-4,122
1018,high,SemiGreedy,fog-5,231
1018,high,SemiGreedy,fog-6,258
1018,high,SemiGreedy,fog-7,16
1018,high,SemiGreedy,fog-8,70
1018,high,Fog-only,fog-1,234
1018,high,Fog-only,fog-2,204
1018,high,Fog-only,fog-3,177
1018,high,Fog-only,fog-4,222
1018,high,Fog-only,fog-5,236
1018,high,Fog-only,fog-6,232
1018,high,Fog-only,fog-7,137
1018,high,Fog-only,fog-8,203
1019,high,DT-KF-CostAware,fog-1,165
1019,high,DT-KF-CostAware,fog-2,109
1019,high,DT-KF-CostAware,fog-3,232
1019,high,DT-KF-CostAware,fog-4,205
1019,high,DT-KF-CostAware,fog-5,162
1019,high,DT-KF-CostAware,fog-6,219
1019,high,DT-KF-CostAware,fog-7,194
1019,high,DT-KF-CostAware,fog-8,97
1019,high,DT-OPT,fog-1,168
1019,high,DT-OPT,fog-2,102
1019,high,DT-OPT,fog-3,233
1019,high,DT-OPT,fog-4,205
1019,high,DT-OPT,fog-5,171
1019,high,DT-OPT,fog-6,223
1019,high,DT-OPT,fog-7,191
1019,high,DT-OPT,fog-8,103
1019,high,SemiGreedy,fog-1,148
1019,high,SemiGreedy,fog-2,37
1019,high,SemiGreedy,fog-3,270
1019,high,SemiGreedy,fog-4,61
1019,high,SemiGreedy,fog-5,83
1019,high,SemiGreedy,fog-6,305
1019,high,SemiGreedy,fog-7,205
1019,high,SemiGreedy,fog-8,14
1019,high,Fog-only,fog-1,222
1019,high,Fog-only,fog-2,198
1019,high,Fog-only,fog-3,194
1019,high,Fog-only,fog-4,216
1019,high,Fog-only,fog-5,229
1019,high,Fog-only,fog-6,189
1019,high,Fog-only,fog-7,203
1019,high,Fog-only,fog-8,182
1020,high,DT-KF-CostAware,fog-1,181
1020,high,DT-KF-CostAware,fog-2,221
1020,high,DT-KF-CostAware,fog-3,131
1020,high,DT-KF-CostAware,fog-4,185
1020,high,DT-KF-CostAware,fog-5,83
1020,high,DT-KF-CostAware,fog-6,167
1020,high,DT-KF-CostAware,fog-7,208
1020,high,DT-KF-CostAware,fog-8,247
1020,high,DT-OPT,fog-1,197
1020,high,DT-OPT,fog-2,231
1020,high,DT-OPT,fog-3,124
1020,high,DT-OPT,fog-4,188
1020,high,DT-OPT,fog-5,103
1020,high,DT-OPT,fog-6,184
1020,high,DT-OPT,fog-7,216
1020,high,DT-OPT,fog-8,249
1020,high,SemiGreedy,fog-1,173
1020,high,SemiGreedy,fog-2,290
1020,high,SemiGreedy,fog-3,62
1020,high,SemiGreedy,fog-4,116
1020,high,SemiGreedy,fog-5,14
1020,high,SemiGreedy,fog-6,24
1020,high,SemiGreedy,fog-7,222
1020,high,SemiGreedy,fog-8,291
1020,high,Fog-only,fog-1,228
1020,high,Fog-only,fog-2,211
1020,high,Fog-only,fog-3,201
1020,high,Fog-only,fog-4,228
1020,high,Fog-only,fog-5,133
1020,high,Fog-only,fog-6,169
1020,high,Fog-only,fog-7,244
1020,high,Fog-only,fog-8,222
1021,high,DT-KF-CostAware,fog-1,166
1021,high,DT-KF-CostAware,fog-2,203
1021,high,DT-KF-CostAware,fog-3,209
1021,high,DT-KF-CostAware,fog-4,55
1021,high,DT-KF-CostAware,fog-5,213
1021,high,DT-KF-CostAware,fog-6,112
1021,high,DT-KF-CostAware,fog-7,197
1021,high,DT-KF-CostAware,fog-8,211
1021,high,DT-OPT,fog-1,169
1021,high,DT-OPT,fog-2,199
1021,high,DT-OPT,fog-3,236
1021,high,DT-OPT,fog-4,57
1021,high,DT-OPT,fog-5,223
1021,high,DT-OPT,fog-6,110
1021,high,DT-OPT,fog-7,204
1021,high,DT-OPT,fog-8,244
1021,high,SemiGreedy,fog-1,23
1021,high,SemiGreedy,fog-2,106
1021,high,SemiGreedy,fog-3,303
1021,high,SemiGreedy,fog-4,12
1021,high,SemiGreedy,fog-5,233
1021,high,SemiGreedy,fog-6,43
1021,high,SemiGreedy,fog-7,162
1021,high,SemiGreedy,fog-8,279
1021,high,Fog-only,fog-1,194
1021,high,Fog-only,fog-2,241
1021,high,Fog-only,fog-3,206
1021,high,Fog-only,fog-4,147
1021,high,Fog-only,fog-5,192
1021,high,Fog-only,fog-6,204
1021,high,Fog-only,fog-7,240
1021,high,Fog-only,fog-8,187
1022,high,DT-KF-CostAware,fog-1,239
1022,high,DT-KF-CostAware,fog-2,59
1022,high,DT-KF-CostAware,fog-3,225
1022,high,DT-KF-CostAware,fog-4,186
1022,high,DT-KF-CostAware,fog-5,168
1022,high,DT-KF-CostAware,fog-6,235
1022,high,DT-KF-CostAware,fog-7,129
1022,high,DT-KF-CostAware,fog-8,211
1022,high,DT-OPT,fog-1,236
1022,high,DT-OPT,fog-2,54
1022,high,DT-OPT,fog-3,227
1022,high,DT-OPT,fog-4,211
1022,high,DT-OPT,fog-5,164
1022,high,DT-OPT,fog-6,228
1022,high,DT-OPT,fog-7,136
1022,high,DT-OPT,fog-8,203
1022,high,SemiGreedy,fog-1,237
1022,high,SemiGreedy,fog-2,6
1022,high,SemiGreedy,fog-3,299
1022,high,SemiGreedy,fog-4,178
1022,high,SemiGreedy,fog-5,42
1022,high,SemiGreedy,fog-6,276
1022,high,SemiGreedy,fog-7,15
1022,high,SemiGreedy,fog-8,116
1022,high,Fog-only,fog-1,217
1022,high,Fog-only,fog-2,129
1022,high,Fog-only,fog-3,226
1022,high,Fog-only,fog-4,229
1022,high,Fog-only,fog-5,192
1022,high,Fog-only,fog-6,218
1022,high,Fog-only,fog-7,168
1022,high,Fog-only,fog-8,216
1023,high,DT-KF-CostAware,fog-1,207
1023,high,DT-KF-CostAware,fog-2,174
1023,high,DT-KF-CostAware,fog-3,235
1023,high,DT-KF-CostAware,fog-4,72
1023,high,DT-KF-CostAware,fog-5,158
1023,high,DT-KF-CostAware,fog-6,230
1023,high,DT-KF-CostAware,fog-7,223
1023,high,DT-KF-CostAware,fog-8,88
1023,high,DT-OPT,fog-1,226
1023,high,DT-OPT,fog-2,196
1023,high,DT-OPT,fog-3,236
1023,high,DT-OPT,fog-4,74
1023,high,DT-OPT,fog-5,162
1023,high,DT-OPT,fog-6,239
1023,high,DT-OPT,fog-7,219
1023,high,DT-OPT,fog-8,89
1023,high,SemiGreedy,fog-1,211
1023,high,SemiGreedy,fog-2,112
1023,high,SemiGreedy,fog-3,283
1023,high,SemiGreedy,fog-4,13
1023,high,SemiGreedy,fog-5,43
1023,high,SemiGreedy,fog-6,312
1023,high,SemiGreedy,fog-7,137
1023,high,SemiGreedy,fog-8,3
1023,high,Fog-only,fog-1,222
1023,high,Fog-only,fog-2,229
1023,high,Fog-only,fog-3,212
1023,high,Fog-only,fog-4,138
1023,high,Fog-only,fog-5,192
1023,high,Fog-only,fog-6,217
1023,high,Fog-only,fog-7,234
1023,high,Fog-only,fog-8,111
1024,high,DT-KF-CostAware,fog-1,104
1024,high,DT-KF-CostAware,fog-2,182
1024,high,DT-KF-CostAware,fog-3,222
1024,high,DT-KF-CostAware,fog-4,233
1024,high,DT-KF-CostAware,fog-5,122
1024,high,DT-KF-CostAware,fog-6,171
1024,high,DT-KF-CostAware,fog-7,77
1024,high,DT-KF-CostAware,fog-8,223
1024,high,DT-OPT,fog-1,104
1024,high,DT-OPT,fog-2,177
1024,high,DT-OPT,fog-3,236
1024,high,DT-OPT,fog-4,232
1024,high,DT-OPT,fog-5,132
1024,high,DT-OPT,fog-6,174
1024,high,DT-OPT,fog-7,86
1024,high,DT-OPT,fog-8,213
1024,high,SemiGreedy,fog-1,41
1024,high,SemiGreedy,fog-2,110
1024,high,SemiGreedy,fog-3,324
1024,high,SemiGreedy,fog-4,283
1024,high,SemiGreedy,fog-5,30
1024,high,SemiGreedy,fog-6,68
1024,high,SemiGreedy,fog-7,29
1024,high,SemiGreedy,fog-8,230
1024,high,Fog-only,fog-1,215
1024,high,Fog-only,fog-2,216
1024,high,Fog-only,fog-3,165
1024,high,Fog-only,fog-4,178
1024,high,Fog-only,fog-5,209
1024,high,Fog-only,fog-6,224
1024,high,Fog-only,fog-7,203
1024,high,Fog-only,fog-8,196
1025,high,DT-KF-CostAware,fog-1,212
1025,high,DT-KF-CostAware,fog-2,137
1025,high,DT-KF-CostAware,fog-3,202
1025,high,DT-KF-CostAware,fog-4,194
1025,high,DT-KF-CostAware,fog-5,96
1025,high,DT-KF-CostAware,fog-6,158
1025,high,DT-KF-CostAware,fog-7,202
1025,high,DT-KF-CostAware,fog-8,222
1025,high,DT-OPT,fog-1,186
1025,high,DT-OPT,fog-2,146
1025,high,DT-OPT,fog-3,205
1025,high,DT-OPT,fog-4,192
1025,high,DT-OPT,fog-5,94
1025,high,DT-OPT,fog-6,166
1025,high,DT-OPT,fog-7,221
1025,high,DT-OPT,fog-8,203
1025,high,SemiGreedy,fog-1,116
1025,high,SemiGreedy,fog-2,8
1025,high,SemiGreedy,fog-3,68
1025,high,SemiGreedy,fog-4,160
